sport,league,game_id,start_time,bookmaker,market,team,price,point,home_team,away_team
CBBM,NCAAB,5b7e61ada4b8298ff1609db5a6c75246,2026-01-13 14:30:00 CST,BetOnline.ag,spreads,Eastern Michigan Eagles,1.91,-9.5,Eastern Michigan Eagles,Northern Illinois Huskies
CBBM,NCAAB,5b7e61ada4b8298ff1609db5a6c75246,2026-01-13 14:30:00 CST,BetOnline.ag,spreads,Northern Illinois Huskies,1.91,9.5,Eastern Michigan Eagles,Northern Illinois Huskies
CBBM,NCAAB,2a063ad848b06aea510cad942185c8cf,2026-01-13 17:30:00 CST,BetOnline.ag,spreads,Buffalo Bulls,1.91,2.0,Buffalo Bulls,Kent State Golden Flashes
CBBM,NCAAB,2a063ad848b06aea510cad942185c8cf,2026-01-13 17:30:00 CST,BetOnline.ag,spreads,Kent State Golden Flashes,1.91,-2.0,Buffalo Bulls,Kent State Golden Flashes
CBBM,NCAAB,2a063ad848b06aea510cad942185c8cf,2026-01-13 17:30:00 CST,FanDuel,spreads,Buffalo Bulls,1.87,2.5,Buffalo Bulls,Kent State Golden Flashes
CBBM,NCAAB,2a063ad848b06aea510cad942185c8cf,2026-01-13 17:30:00 CST,FanDuel,spreads,Kent State Golden Flashes,1.95,-2.5,Buffalo Bulls,Kent State Golden Flashes
CBBM,NCAAB,c12386968944a0832b8c9e140f36efc7,2026-01-13 17:30:00 CST,BetOnline.ag,spreads,Marquette Golden Eagles,1.91,14.5,St. John's Red Storm,Marquette Golden Eagles
CBBM,NCAAB,c12386968944a0832b8c9e140f36efc7,2026-01-13 17:30:00 CST,BetOnline.ag,spreads,St. John's Red Storm,1.91,-14.5,St. John's Red Storm,Marquette Golden Eagles
CBBM,NCAAB,c12386968944a0832b8c9e140f36efc7,2026-01-13 17:30:00 CST,FanDuel,spreads,Marquette Golden Eagles,1.91,14.5,St. John's Red Storm,Marquette Golden Eagles
CBBM,NCAAB,c12386968944a0832b8c9e140f36efc7,2026-01-13 17:30:00 CST,FanDuel,spreads,St. John's Red Storm,1.91,-14.5,St. John's Red Storm,Marquette Golden Eagles
CBBM,NCAAB,d6e62a9efda67fe04fec2b71e95c1c42,2026-01-13 17:30:00 CST,BetOnline.ag,spreads,Providence Friars,1.91,2.5,Providence Friars,Villanova Wildcats
CBBM,NCAAB,d6e62a9efda67fe04fec2b71e95c1c42,2026-01-13 17:30:00 CST,BetOnline.ag,spreads,Villanova Wildcats,1.91,-2.5,Providence Friars,Villanova Wildcats
CBBM,NCAAB,d6e62a9efda67fe04fec2b71e95c1c42,2026-01-13 17:30:00 CST,FanDuel,spreads,Providence Friars,1.93,2.5,Providence Friars,Villanova Wildcats
CBBM,NCAAB,d6e62a9efda67fe04fec2b71e95c1c42,2026-01-13 17:30:00 CST,FanDuel,spreads,Villanova Wildcats,1.89,-2.5,Providence Friars,Villanova Wildcats
CBBM,NCAAB,ee325c9a16f3248d553240a9c29a8029,2026-01-13 18:00:00 CST,BetOnline.ag,spreads,Akron Zips,1.91,-20.5,Akron Zips,Ball State Cardinals
CBBM,NCAAB,ee325c9a16f3248d553240a9c29a8029,2026-01-13 18:00:00 CST,BetOnline.ag,spreads,Ball State Cardinals,1.91,20.5,Akron Zips,Ball State Cardinals
CBBM,NCAAB,5ecd1f93108c0fa66e243fa4e80a8b51,2026-01-13 18:00:00 CST,FanDuel,spreads,Boston College Eagles,1.98,16.5,Clemson Tigers,Boston College Eagles
